Data,Fit
6.0000,-0.059647,0.225995
6.0000,-0.249556,0.225995
6.0000,-0.087924,0.225995
6.0000,-0.717923,0.225995
6.0000,-0.177702,0.225995
6.0000,-0.242603,0.225995
6.0000,-0.311151,0.225995
6.0000,-0.290660,0.225995
6.0000,-0.369294,0.225995
6.0000,-0.571199,0.225995
6.0000,-0.565668,0.225995
6.0000,-0.297201,0.225995
6.0000,-0.078300,0.225995
6.0000,-0.339003,0.225995
6.0000,-0.377926,0.225995
6.0000,-0.347588,0.225995
6.0000,-0.020972,0.225995
6.0000,-0.295654,0.225995
6.0000,-0.438444,0.225995
6.0000,-0.322064,0.225995
6.0000,-0.562621,0.225995
6.0000,-0.508478,0.225995
6.0000,-0.452059,0.225995
6.0000,-0.055210,0.225995
6.0000,-0.269010,0.225995
6.0000,-0.121176,0.225995
6.0000,-0.507937,0.225995
6.0000,0.435207,0.225995
6.0000,-0.221337,0.225995
6.0000,0.108767,0.225995
6.0000,-0.132986,0.225995
6.0000,-0.248755,0.225995
6.0000,0.041811,0.225995
6.0000,0.014337,0.225995
6.0000,-0.361889,0.225995
6.0000,-0.144769,0.225995
6.0000,0.086217,0.225995
6.0000,-0.244941,0.225995
6.0000,-0.072195,0.225995
6.0000,-0.268699,0.225995
6.0000,-0.015383,0.225995
6.0000,-0.593942,0.225995
6.0000,-0.287879,0.225995
6.0000,-0.579040,0.225995
6.0000,-0.658795,0.225995
6.0000,-0.332871,0.225995
6.0000,-0.268173,0.225995
6.0000,-0.220479,0.225995
6.0000,-0.730078,0.225995
6.0000,-0.616627,0.225995
6.0000,-0.710754,0.225995
6.0000,-0.156432,0.225995
6.0000,-0.595774,0.225995
6.0000,-0.013495,0.225995
6.0000,-0.644893,0.225995
6.0000,-0.482052,0.225995
6.0000,-0.517173,0.225995
6.0000,-0.536299,0.225995
6.0000,-0.496627,0.225995
6.0000,-0.008568,0.225995
6.0000,-0.513284,0.225995
6.0000,-0.106901,0.225995
6.0000,-0.278544,0.225995
6.0000,-0.436606,0.225995
6.0000,-0.330879,0.225995
6.0000,-0.368136,0.225995
6.0000,0.032483,0.225995
6.0000,-0.094416,0.225995
6.0000,-0.187304,0.225995
6.0000,-0.683733,0.225995
6.0000,-0.150858,0.225995
6.0000,-0.211842,0.225995
6.0000,0.072977,0.225995
6.0000,-0.106818,0.225995
6.0000,-0.536209,0.225995
6.0000,-0.359313,0.225995
6.0000,-0.096471,0.225995
6.0000,-0.381520,0.225995
6.0000,-0.009199,0.225995
6.0000,-0.282207,0.225995
6.0000,-0.322027,0.225995
6.0000,-0.094895,0.225995
6.0000,-0.755274,0.225995
6.0000,-0.135351,0.225995
6.0000,-0.201267,0.225995
6.0000,-0.407566,0.225995
6.0000,-0.088835,0.225995
6.0000,-0.203016,0.225995
6.0000,-0.555443,0.225995
6.0000,-0.210831,0.225995
6.0000,-0.259018,0.225995
6.0000,-0.319748,0.225995
6.0000,-0.386566,0.225995
6.0000,-0.301280,0.225995
6.0000,-0.169800,0.225995
6.0000,-0.243396,0.225995
6.0000,-0.050255,0.225995
6.0000,-0.121498,0.225995
6.0000,-0.400915,0.225995
6.0000,-0.100085,0.225995
6.0000,-0.091352,0.225995
6.0000,-0.289239,0.225995
6.0000,-0.477182,0.225995
6.0000,-0.439414,0.225995
6.0000,-0.513201,0.225995
6.0000,-0.228151,0.225995
6.0000,-0.611057,0.225995
6.0000,-0.129372,0.225995
6.0000,-0.347682,0.225995
6.0000,-0.409949,0.225995
6.0000,-0.380907,0.225995
6.0000,-0.602438,0.225995
6.0000,-0.159028,0.225995
6.0000,-0.231276,0.225995
6.0000,-0.691583,0.225995
6.0000,-0.342937,0.225995
6.0000,-0.087810,0.225995
6.0000,-0.302026,0.225995
6.0000,0.167006,0.225995
6.0000,-0.190099,0.225995
6.0000,-0.337815,0.225995
6.0000,-0.410565,0.225995
6.0000,-0.166389,0.225995
6.0000,-0.202545,0.225995
6.0000,-0.338683,0.225995
6.0000,-0.382827,0.225995
6.0000,-0.231137,0.225995
6.0000,-0.394392,0.225995
6.0000,-0.121066,0.225995
6.0000,-0.203544,0.225995
6.0000,-0.203097,0.225995
6.0000,-0.207182,0.225995
6.0000,-0.269992,0.225995
6.0000,-0.618460,0.225995
6.0000,-0.263991,0.225995
6.0000,-0.472073,0.225995
6.0000,-0.193334,0.225995
6.0000,0.018887,0.225995
6.0000,-0.302353,0.225995
6.0000,-0.108592,0.225995
6.0000,-0.383605,0.225995
6.0000,-0.098228,0.225995
6.0000,-0.435554,0.225995
6.0000,-0.141882,0.225995
6.0000,-0.357530,0.225995
6.0000,-0.457286,0.225995
6.0000,-0.538110,0.225995
6.0000,-0.194723,0.225995
6.0000,-0.162494,0.225995
6.0000,-0.122368,0.225995
6.0000,-0.311411,0.225995
6.0000,-0.050335,0.225995
6.0000,-0.206358,0.225995
6.0000,-0.089487,0.225995
6.0000,0.251940,0.225995
6.0000,-0.262992,0.225995
6.0000,-0.159060,0.225995
6.0000,-0.229058,0.225995
6.0000,-0.251618,0.225995
6.0000,-0.334960,0.225995
6.0000,-0.383357,0.225995
6.0000,-0.375873,0.225995
6.0000,-0.360960,0.225995
6.0000,-0.200173,0.225995
6.0000,-0.215102,0.225995
6.0000,-0.378402,0.225995
6.0000,-0.030648,0.225995
6.0000,-0.510971,0.225995
6.0000,-0.054615,0.225995
6.0000,-0.183890,0.225995
6.0000,-0.378475,0.225995
6.0000,-0.464345,0.225995
6.0000,-0.380098,0.225995
6.0000,-0.139600,0.225995
6.0000,-0.372950,0.225995
6.0000,-0.581790,0.225995
6.0000,-0.112504,0.225995
6.0000,-0.385599,0.225995
6.0000,0.118752,0.225995
6.0000,-0.481615,0.225995
6.0000,-0.412171,0.225995
6.0000,-0.120480,0.225995
6.0000,-0.391329,0.225995
6.0000,-0.367600,0.225995
6.0000,-0.492471,0.225995
6.0000,-0.381057,0.225995
6.0000,-0.495033,0.225995
6.0000,-0.036371,0.225995
6.0000,-0.021408,0.225995
6.0000,-0.262043,0.225995
6.0000,0.058008,0.225995
6.0000,-0.366555,0.225995
6.0000,-0.169392,0.225995
6.0000,-0.589821,0.225995
6.0000,-0.388758,0.225995
6.0000,-0.372728,0.225995
6.0000,-0.303169,0.225995
6.0000,-0.427872,0.225995
6.0000,-0.462946,0.225995
6.0000,-0.463832,0.225995
6.0000,-0.100272,0.225995
6.0000,-0.280588,0.225995
6.0000,-0.210483,0.225995
6.0000,-0.406585,0.225995
6.0000,-0.148949,0.225995
6.0000,-0.805662,0.225995
6.0000,-0.195536,0.225995
6.0000,-0.001614,0.225995
6.0000,-0.142706,0.225995
6.0000,0.151105,0.225995
6.0000,-0.096246,0.225995
6.0000,-0.360669,0.225995
6.0000,-0.208219,0.225995
6.0000,-0.360221,0.225995
6.0000,-0.110108,0.225995
6.0000,-0.197244,0.225995
6.0000,0.060074,0.225995
6.0000,0.071666,0.225995
6.0000,-0.386245,0.225995
6.0000,-0.095179,0.225995
6.0000,-0.450167,0.225995
6.0000,0.100755,0.225995
6.0000,-0.456525,0.225995
6.0000,-0.053116,0.225995
6.0000,-0.312387,0.225995
6.0000,-0.278986,0.225995
6.0000,0.012461,0.225995
6.0000,-0.369204,0.225995
6.0000,-0.214164,0.225995
6.0000,-0.567805,0.225995
6.0000,0.078164,0.225995
6.0000,-0.297774,0.225995
6.0000,-0.455980,0.225995
6.0000,-0.587910,0.225995
6.0000,-0.221070,0.225995
6.0000,0.050881,0.225995
6.0000,-0.472735,0.225995
6.0000,-0.370646,0.225995
6.0000,-0.188680,0.225995
6.0000,-0.418014,0.225995
6.0000,-0.248228,0.225995
6.0000,-0.297520,0.225995
6.0000,-0.176903,0.225995
6.0000,-0.412029,0.225995
6.0000,-0.020754,0.225995
6.0000,-0.301995,0.225995
6.0000,-0.058108,0.225995
6.0000,-0.339037,0.225995
6.0000,-0.228144,0.225995
6.0000,-0.042680,0.225995
6.0000,-0.712460,0.225995
6.0000,-0.576811,0.225995
6.0000,-0.397261,0.225995
6.0000,-0.346022,0.225995
6.0000,-0.348494,0.225995
6.0000,-0.416167,0.225995
6.0000,-0.068397,0.225995
6.0000,-0.424820,0.225995
6.0000,-0.631425,0.225995
6.0000,-0.391702,0.225995
6.0000,-0.341685,0.225995
6.0000,-0.072862,0.225995
6.0000,-0.306952,0.225995
6.0000,-0.178915,0.225995
6.0000,-0.355235,0.225995
6.0000,-0.041981,0.225995
6.0000,-0.308627,0.225995
6.0000,-0.285395,0.225995
6.0000,-0.155281,0.225995
6.0000,0.257201,0.225995
6.0000,-0.586848,0.225995
6.0000,-0.472206,0.225995
6.0000,-0.307757,0.225995
6.0000,-0.235822,0.225995
6.0000,-0.055904,0.225995
6.0000,-0.272101,0.225995
6.0000,-0.108687,0.225995
6.0000,-0.014248,0.225995
6.0000,-0.576076,0.225995
6.0000,-0.361187,0.225995
6.0000,0.069587,0.225995
6.0000,-0.181172,0.225995
6.0000,0.134937,0.225995
6.0000,0.069987,0.225995
6.0000,-0.320232,0.225995
6.0000,-0.515829,0.225995
6.0000,-0.430053,0.225995
6.0000,0.094235,0.225995
6.0000,-0.020918,0.225995
6.0000,-0.218167,0.225995
6.0000,-0.325303,0.225995
6.0000,-0.211469,0.225995
6.0000,-0.166659,0.225995
6.0000,-0.204075,0.225995
6.0000,-0.368843,0.225995
6.0000,0.060674,0.225995
6.0000,-0.760332,0.225995
6.0000,-0.560485,0.225995
6.0000,0.187437,0.225995
6.0000,-0.171942,0.225995
6.0000,-0.293058,0.225995
6.0000,0.201592,0.225995
6.0000,-0.055009,0.225995
6.0000,-0.486498,0.225995
6.0000,-0.382784,0.225995
6.0000,-0.252613,0.225995
6.0000,-0.250748,0.225995
6.0000,-0.576088,0.225995
6.0000,-0.243501,0.225995
6.0000,-0.018723,0.225995
6.0000,-0.201003,0.225995
6.0000,-0.248656,0.225995
6.0000,-0.111769,0.225995
6.0000,-0.371528,0.225995
6.0000,-0.697442,0.225995
6.0000,0.002101,0.225995
6.0000,-0.502682,0.225995
6.0000,-0.143388,0.225995
6.0000,-0.171734,0.225995
6.0000,-0.414421,0.225995
6.0000,-0.450674,0.225995
6.0000,-0.479961,0.225995
6.0000,-0.289044,0.225995
6.0000,-0.024730,0.225995
6.0000,0.136440,0.225995
6.0000,-0.245089,0.225995
6.0000,-0.379531,0.225995
6.0000,-0.408559,0.225995
6.0000,-0.166992,0.225995
6.0000,-0.204715,0.225995
6.0000,-0.468839,0.225995
6.0000,-0.631833,0.225995
6.0000,-0.602820,0.225995
6.0000,-0.211686,0.225995
6.0000,-0.515603,0.225995
6.0000,-0.399258,0.225995
6.0000,-0.084218,0.225995
6.0000,-0.364055,0.225995
6.0000,-0.155123,0.225995
6.0000,-0.492706,0.225995
6.0000,-0.251679,0.225995
6.0000,0.022345,0.225995
6.0000,-0.262887,0.225995
6.0000,-0.266803,0.225995
6.0000,-0.490152,0.225995
6.0000,-0.247607,0.225995
6.0000,-0.477035,0.225995
6.0000,-0.021172,0.225995
6.0000,0.015304,0.225995
6.0000,-0.308574,0.225995
6.0000,-0.049423,0.225995
6.0000,-0.351892,0.225995
6.0000,0.031939,0.225995
6.0000,-0.003171,0.225995
6.0000,-0.009673,0.225995
6.0000,-0.377355,0.225995
6.0000,-0.198489,0.225995
6.0000,-0.226195,0.225995
6.0000,-0.241053,0.225995
6.0000,-0.325421,0.225995
6.0000,-0.487214,0.225995
6.0000,-0.203222,0.225995
6.0000,-0.392691,0.225995
6.0000,0.097315,0.225995
6.0000,-0.214951,0.225995
6.0000,-0.247199,0.225995
6.0000,-0.148165,0.225995
6.0000,-0.401700,0.225995
6.0000,-0.220340,0.225995
6.0000,-0.178564,0.225995
6.0000,-0.167167,0.225995
6.0000,-0.357742,0.225995
6.0000,-0.237368,0.225995
6.0000,-0.387716,0.225995
6.0000,-0.211494,0.225995
6.0000,-0.389314,0.225995
6.0000,-0.320866,0.225995
6.0000,-0.038222,0.225995
6.0000,-0.128586,0.225995
6.0000,-0.077160,0.225995
6.0000,-0.058155,0.225995
6.0000,-0.039931,0.225995
6.0000,-0.092082,0.225995
6.0000,-0.076246,0.225995
6.0000,-0.367387,0.225995
6.0000,-0.185131,0.225995
6.0000,-0.390014,0.225995
6.0000,-0.228500,0.225995
6.0000,-0.047833,0.225995
6.0000,-0.171075,0.225995
6.0000,-0.303842,0.225995
6.0000,-0.258608,0.225995
6.0000,-0.334094,0.225995
6.0000,-0.550987,0.225995
6.0000,-0.098291,0.225995
6.0000,-0.346699,0.225995
6.0000,-0.296060,0.225995
6.0000,-0.137340,0.225995
6.0000,-0.292295,0.225995
6.0000,0.034279,0.225995
6.0000,-0.433376,0.225995
6.0000,-0.332887,0.225995
6.0000,-0.404460,0.225995
6.0000,0.015118,0.225995
6.0000,-0.062047,0.225995
6.0000,-0.331178,0.225995
6.0000,-0.090681,0.225995
6.0000,-0.160017,0.225995
6.0000,-0.589505,0.225995
6.0000,-0.303666,0.225995
6.0000,-0.471613,0.225995
6.0000,-0.466828,0.225995
6.0000,0.142598,0.225995
6.0000,-0.407935,0.225995
6.0000,-0.290492,0.225995
6.0000,-0.220743,0.225995
6.0000,0.131450,0.225995
6.0000,-0.328291,0.225995
6.0000,0.000865,0.225995
6.0000,-0.294938,0.225995
6.0000,-0.203697,0.225995
6.0000,-0.187210,0.225995
6.0000,-0.468834,0.225995
6.0000,-0.332150,0.225995
6.0000,-0.437661,0.225995
6.0000,-0.189229,0.225995
6.0000,0.150501,0.225995
6.0000,-0.379652,0.225995
6.0000,-0.309857,0.225995
6.0000,-0.147276,0.225995
6.0000,-0.221922,0.225995
6.0000,-0.213944,0.225995
6.0000,-0.117710,0.225995
6.0000,-0.067989,0.225995
6.0000,-0.499904,0.225995
6.0000,-0.106754,0.225995
6.0000,-0.416400,0.225995
6.0000,-0.589856,0.225995
6.0000,-0.164791,0.225995
6.0000,-0.019954,0.225995
6.0000,-0.104036,0.225995
6.0000,0.029593,0.225995
6.0000,-0.379517,0.225995
6.0000,-0.302350,0.225995
6.0000,-0.443854,0.225995
6.0000,-0.577357,0.225995
6.0000,-0.056346,0.225995
6.0000,-0.266607,0.225995
6.0000,-0.477335,0.225995
6.0000,-0.415829,0.225995
6.0000,-0.075552,0.225995
6.0000,-0.461565,0.225995
6.0000,-0.043428,0.225995
6.0000,-0.633476,0.225995
6.0000,-0.263185,0.225995
6.0000,-0.326855,0.225995
6.0000,0.045822,0.225995
6.0000,-0.299293,0.225995
6.0000,-0.233792,0.225995
6.0000,-0.188307,0.225995
6.0000,-0.030460,0.225995
6.0000,-0.398040,0.225995
6.0000,-0.245654,0.225995
6.0000,-0.213612,0.225995
6.0000,0.060075,0.225995
6.0000,-0.602836,0.225995
6.0000,-0.253102,0.225995
6.0000,-0.182158,0.225995
6.0000,-0.358362,0.225995
6.0000,-0.030029,0.225995
6.0000,-0.521536,0.225995
6.0000,-0.420219,0.225995
6.0000,-0.239126,0.225995
6.0000,-0.153146,0.225995
6.0000,-0.572750,0.225995
6.0000,-0.307722,0.225995
6.0000,-0.309702,0.225995
6.0000,-0.763721,0.225995
6.0000,-0.407794,0.225995
6.0000,-0.369457,0.225995
6.0000,0.093999,0.225995
6.0000,-0.366588,0.225995
6.0000,-0.661992,0.225995
6.0000,-0.078296,0.225995
6.0000,-0.087382,0.225995
6.0000,-0.306064,0.225995
6.0000,-0.657844,0.225995
6.0000,-0.153900,0.225995
6.0000,-0.283727,0.225995
6.0000,-0.071413,0.225995
6.0000,-0.108359,0.225995
6.0000,-0.387445,0.225995
6.0000,-0.519814,0.225995
6.0000,-0.122107,0.225995
6.0000,-0.104943,0.225995
6.0000,-0.227250,0.225995
6.0000,-0.359349,0.225995
6.0000,-0.104413,0.225995
6.0000,-0.375615,0.225995
6.0000,-0.245087,0.225995
6.0000,-0.285818,0.225995
6.0000,-0.222864,0.225995
6.0000,-0.418758,0.225995
6.0000,-0.237530,0.225995
6.0000,-0.664207,0.225995
6.0000,-0.428808,0.225995
6.0000,-0.570434,0.225995
6.0000,0.326261,0.225995
6.0000,-0.093471,0.225995
6.0000,-0.154206,0.225995
6.0000,0.107704,0.225995
6.0000,-0.319529,0.225995
6.0000,0.088577,0.225995
6.0000,-0.603123,0.225995
6.0000,-0.257372,0.225995
6.0000,-0.339651,0.225995
6.0000,-0.302272,0.225995
6.0000,-0.471378,0.225995
6.0000,-0.148954,0.225995
6.0000,-0.577549,0.225995
6.0000,0.180790,0.225995
6.0000,-0.118300,0.225995
6.0000,-0.314909,0.225995
6.0000,-0.065074,0.225995
6.0000,-0.261737,0.225995
6.0000,-0.312056,0.225995
6.0000,-0.301185,0.225995
6.0000,-0.170007,0.225995
6.0000,-0.089462,0.225995
6.0000,-0.626193,0.225995
6.0000,-0.032583,0.225995
6.0000,-0.307301,0.225995
6.0000,-0.221616,0.225995
6.0000,-0.405970,0.225995
6.0000,-0.067515,0.225995
6.0000,-0.364440,0.225995
6.0000,-0.102238,0.225995
6.0000,-0.168214,0.225995
6.0000,-0.351685,0.225995
6.0000,-0.278010,0.225995
6.0000,-0.376321,0.225995
6.0000,-0.275096,0.225995
6.0000,-0.377327,0.225995
6.0000,-0.313844,0.225995
6.0000,-0.505930,0.225995
6.0000,-0.349010,0.225995
6.0000,-0.132522,0.225995
6.0000,-0.310604,0.225995
6.0000,-0.336655,0.225995
6.0000,-0.082175,0.225995
6.0000,-0.203231,0.225995
6.0000,-0.342591,0.225995
6.0000,0.008936,0.225995
6.0000,-0.509204,0.225995
6.0000,-0.364040,0.225995
6.0000,-0.156089,0.225995
6.0000,-0.250690,0.225995
6.0000,-0.327416,0.225995
6.0000,-0.419909,0.225995
6.0000,-0.398817,0.225995
6.0000,-0.079643,0.225995
6.0000,-0.315841,0.225995
6.0000,-0.330218,0.225995
6.0000,-0.444799,0.225995
6.0000,-0.090378,0.225995
6.0000,-0.271618,0.225995
6.0000,-0.283798,0.225995
6.0000,-0.257484,0.225995
6.0000,-0.468127,0.225995
6.0000,-0.297070,0.225995
6.0000,-0.206708,0.225995
6.0000,-0.428797,0.225995
6.0000,-0.391384,0.225995
6.0000,-0.093054,0.225995
6.0000,-0.832832,0.225995
6.0000,-0.191443,0.225995
6.0000,-0.346964,0.225995
6.0000,-0.402919,0.225995
6.0000,-0.444655,0.225995
6.0000,-0.340460,0.225995
6.0000,-0.518292,0.225995
6.0000,-0.471829,0.225995
6.0000,-0.094572,0.225995
6.0000,-0.795007,0.225995
6.0000,-0.355633,0.225995
6.0000,0.141310,0.225995
6.0000,-0.313428,0.225995
6.0000,-0.191881,0.225995
6.0000,-0.525309,0.225995
6.0000,-0.279342,0.225995
6.0000,-0.650973,0.225995
6.0000,-0.044989,0.225995
6.0000,-0.256379,0.225995
6.0000,-0.427684,0.225995
6.0000,-0.029198,0.225995
6.0000,-0.620086,0.225995
6.0000,-0.640932,0.225995
6.0000,-0.216726,0.225995
6.0000,-0.390803,0.225995
6.0000,-0.299585,0.225995
6.0000,-0.077081,0.225995
6.0000,-0.460190,0.225995
6.0000,-0.168876,0.225995
6.0000,-0.666880,0.225995
6.0000,-0.352185,0.225995
6.0000,-0.500426,0.225995
6.0000,-0.253587,0.225995
6.0000,0.042520,0.225995
6.0000,-0.647606,0.225995
6.0000,0.258722,0.225995
6.0000,-0.406486,0.225995
6.0000,0.099973,0.225995
6.0000,-0.451971,0.225995
6.0000,-0.434636,0.225995
6.0000,-0.167432,0.225995
6.0000,-0.062021,0.225995
6.0000,-0.179464,0.225995
6.0000,-0.134779,0.225995
6.0000,-0.453199,0.225995
6.0000,-0.584233,0.225995
6.0000,-0.454248,0.225995
6.0000,-0.323256,0.225995
6.0000,-0.359380,0.225995
6.0000,-0.404100,0.225995
6.0000,-0.379504,0.225995
6.0000,-0.150402,0.225995
6.0000,-0.250877,0.225995
6.0000,-0.458504,0.225995
6.0000,-0.498742,0.225995
6.0000,-0.221293,0.225995
6.0000,-0.086443,0.225995
6.0000,-0.098949,0.225995
6.0000,-0.086036,0.225995
6.0000,-0.374344,0.225995
6.0000,-0.052346,0.225995
6.0000,-0.252551,0.225995
6.0000,-0.060291,0.225995
6.0000,-0.467707,0.225995
6.0000,-0.059203,0.225995
6.0000,0.079347,0.225995
6.0000,0.018043,0.225995
6.0000,-0.346748,0.225995
6.0000,-0.340798,0.225995
6.0000,-0.020365,0.225995
6.0000,-0.363723,0.225995
6.0000,-0.363020,0.225995
6.0000,-0.313440,0.225995
6.0000,-0.620582,0.225995
6.0000,-0.311434,0.225995
6.0000,-0.642070,0.225995
6.0000,-0.022810,0.225995
6.0000,-0.021136,0.225995
6.0000,0.296039,0.225995
6.0000,0.105946,0.225995
6.0000,-0.343957,0.225995
6.0000,-0.226648,0.225995
6.0000,-0.009417,0.225995
6.0000,-0.091767,0.225995
6.0000,-0.205812,0.225995
6.0000,-0.281005,0.225995
6.0000,-0.238308,0.225995
6.0000,-0.114834,0.225995
6.0000,0.045301,0.225995
6.0000,-0.307324,0.225995
6.0000,-0.080585,0.225995
6.0000,-0.221627,0.225995
6.0000,-0.269532,0.225995
6.0000,-0.394224,0.225995
6.0000,-0.375806,0.225995
6.0000,-0.352356,0.225995
6.0000,-0.392186,0.225995
6.0000,-0.292888,0.225995
6.0000,-0.506579,0.225995
6.0000,-0.265396,0.225995
6.0000,-0.235235,0.225995
6.0000,-0.148051,0.225995
6.0000,0.012424,0.225995
6.0000,-0.182750,0.225995
6.0000,-0.330174,0.225995
6.0000,-0.271902,0.225995
6.0000,-0.383558,0.225995
6.0000,-0.259043,0.225995
6.0000,-0.393994,0.225995
6.0000,-0.425546,0.225995
6.0000,-0.280244,0.225995
6.0000,0.004418,0.225995
6.0000,-0.038905,0.225995
6.0000,-0.379626,0.225995
6.0000,-0.038029,0.225995
6.0000,-0.231631,0.225995
6.0000,-0.105980,0.225995
6.0000,-0.256015,0.225995
6.0000,0.038482,0.225995
6.0000,-0.349889,0.225995
6.0000,-0.025764,0.225995
6.0000,-0.096910,0.225995
6.0000,-0.130539,0.225995
6.0000,-0.577794,0.225995
6.0000,-0.144171,0.225995
6.0000,-0.152213,0.225995
6.0000,-0.125399,0.225995
6.0000,-0.136206,0.225995
6.0000,-0.296391,0.225995
6.0000,-0.208838,0.225995
6.0000,-0.230724,0.225995
6.0000,-0.415712,0.225995
6.0000,-0.003221,0.225995
6.0000,0.064513,0.225995
6.0000,-0.093920,0.225995
6.0000,-0.492751,0.225995
6.0000,-0.272683,0.225995
6.0000,-0.454521,0.225995
6.0000,-0.245038,0.225995
6.0000,-0.436707,0.225995
6.0000,-0.038698,0.225995
6.0000,-0.546912,0.225995
6.0000,-0.464677,0.225995
6.0000,-0.171337,0.225995
6.0000,-0.235910,0.225995
6.0000,-0.139207,0.225995
6.0000,-0.300015,0.225995
6.0000,-0.028596,0.225995
6.0000,-0.453812,0.225995
6.0000,0.112343,0.225995
6.0000,-0.539057,0.225995
6.0000,-0.326087,0.225995
6.0000,-0.474560,0.225995
6.0000,-0.449073,0.225995
6.0000,-0.139264,0.225995
6.0000,-0.539615,0.225995
6.0000,-0.156379,0.225995
6.0000,-0.439529,0.225995
6.0000,-0.495943,0.225995
6.0000,-0.747566,0.225995
6.0000,-0.209096,0.225995
6.0000,-0.416053,0.225995
6.0000,0.117898,0.225995
6.0000,-0.066226,0.225995
6.0000,-0.295568,0.225995
6.0000,-0.531563,0.225995
6.0000,-0.241910,0.225995
6.0000,-0.228044,0.225995
6.0000,-0.465777,0.225995
6.0000,-0.243175,0.225995
6.0000,-0.085507,0.225995
6.0000,-0.414581,0.225995
6.0000,-0.224316,0.225995
6.0000,-0.075945,0.225995
6.0000,-0.187719,0.225995
6.0000,-0.338734,0.225995
6.0000,-0.168560,0.225995
6.0000,-0.125077,0.225995
6.0000,0.050269,0.225995
6.0000,-0.275085,0.225995
6.0000,-0.126829,0.225995
6.0000,-0.221806,0.225995
6.0000,-0.331968,0.225995
6.0000,-0.188081,0.225995
6.0000,-0.190382,0.225995
6.0000,-0.508007,0.225995
6.0000,-0.143234,0.225995
6.0000,-0.260575,0.225995
6.0000,-0.357420,0.225995
6.0000,-0.455522,0.225995
6.0000,-0.477384,0.225995
6.0000,-0.455866,0.225995
6.0000,0.077970,0.225995
6.0000,-0.284821,0.225995
6.0000,-0.118990,0.225995
6.0000,-0.189978,0.225995
6.0000,-0.186466,0.225995
6.0000,-0.275108,0.225995
6.0000,-0.411484,0.225995
6.0000,-0.277267,0.225995
6.0000,-0.336731,0.225995
6.0000,-0.422014,0.225995
6.0000,-0.621765,0.225995
6.0000,-0.220596,0.225995
6.0000,-0.731118,0.225995
6.0000,-0.140915,0.225995
6.0000,-0.355506,0.225995
6.0000,-0.128465,0.225995
6.0000,0.005276,0.225995
6.0000,0.004351,0.225995
6.0000,-0.605779,0.225995
6.0000,-0.302172,0.225995
6.0000,-0.386784,0.225995
6.0000,-0.372704,0.225995
6.0000,-0.085586,0.225995
6.0000,-0.250621,0.225995
6.0000,-0.491260,0.225995
6.0000,-0.647132,0.225995
6.0000,-0.124526,0.225995
6.0000,-0.391837,0.225995
6.0000,0.225060,0.225995
6.0000,-0.324024,0.225995
6.0000,-0.262558,0.225995
6.0000,-0.164140,0.225995
6.0000,-0.435962,0.225995
6.0000,-0.214469,0.225995
6.0000,0.048717,0.225995
6.0000,-0.228218,0.225995
6.0000,-0.333518,0.225995
6.0000,-0.348296,0.225995
6.0000,-0.167395,0.225995
6.0000,-0.066662,0.225995
6.0000,-0.510100,0.225995
6.0000,-0.261146,0.225995
6.0000,-0.387832,0.225995
6.0000,-0.619349,0.225995
6.0000,-0.453013,0.225995
6.0000,-0.117691,0.225995
6.0000,0.142205,0.225995
6.0000,-0.069787,0.225995
6.0000,-0.124163,0.225995
6.0000,-0.092165,0.225995
6.0000,-0.222232,0.225995
6.0000,-0.530471,0.225995
6.0000,-0.053710,0.225995
6.0000,-0.456047,0.225995
6.0000,0.002106,0.225995
6.0000,-0.331776,0.225995
6.0000,-0.253601,0.225995
6.0000,-0.384740,0.225995
6.0000,-0.249555,0.225995
6.0000,-0.537769,0.225995
6.0000,-0.297283,0.225995
6.0000,-0.564372,0.225995
6.0000,-0.660040,0.225995
6.0000,-0.215936,0.225995
6.0000,-0.346383,0.225995
6.0000,-0.327569,0.225995
6.0000,-0.559305,0.225995
6.0000,-0.112903,0.225995
6.0000,-0.292276,0.225995
6.0000,-0.603962,0.225995
6.0000,-0.049752,0.225995
6.0000,-0.269411,0.225995
6.0000,-0.589554,0.225995
6.0000,-0.390824,0.225995
6.0000,-0.191497,0.225995
6.0000,-0.024065,0.225995
6.0000,-0.144757,0.225995
6.0000,-0.337252,0.225995
6.0000,-0.329139,0.225995
6.0000,-0.154880,0.225995
6.0000,-0.448913,0.225995
6.0000,-0.177249,0.225995
6.0000,0.273333,0.225995
6.0000,-0.267466,0.225995
6.0000,-0.503881,0.225995
6.0000,-0.408329,0.225995
6.0000,-0.299892,0.225995
6.0000,-0.168332,0.225995
6.0000,-0.422106,0.225995
6.0000,-0.576851,0.225995
6.0000,-0.559732,0.225995
6.0000,-0.284653,0.225995
6.0000,-0.336269,0.225995
